54
64
50
56
60
50
54
56
62
60
48
66
66
60
50
60
60
78
64
64
56
50
60
62
44
74
48
50
56
44
50
66
54
72
62
44
50
44
50
64
44
44
52
92
60
54
78
50
54
66
70
60
56
60
72
44
70
82
50
50
50
60
48
54
54
60
60
66
72
60
38
58
54
60
50
38
50
44
64
54
54
60
50
38
56
70
50
70
50
66
44
58
74
44
62
54
64
66
54
68
72
